category,raw_category,product_name,price
fast_food,burger / sandwich,paket whopper medium,13500
fast_food,burger / sandwich,psychobilly burger,85000
fast_food,burger / sandwich,pulled chicken n mayonaise sandwich,90090
fast_food,burger / sandwich,spicy muay thai burger,126500
fast_food,combo meal,1 paket mie ayam geprek + milkshake,33000
fast_food,combo meal,1 paket nasi ayam geprek spesial + milkshake,29000
fast_food,combo meal,combo,82500
fast_food,combo meal,combo 2 grilled chicken nanban rice + 1 grilled chicken nanban salad,145000
fast_food,combo meal,combo grilled baby lobster 1,132825
fast_food,combo meal,combo grilled baby lobster 2,132825
fast_food,combo meal,combo grilled baby lobster 3,132825
fast_food,combo meal,frozen beef oatmeal pesto,25000
fast_food,combo meal,frozen beef oatmeal pesto soup,25000
fast_food,combo meal,frozen blend beef oatmeal pesto soup,25000
fast_food,combo meal,frozen combo komplit,195000
fast_food,combo meal,mie ayam geprek + milkshake 1 paket mie ayam geprek + milkshake,33000
fast_food,combo meal,nasi king box chicken bolognese mozza,30500
fast_food,combo meal,paket 2 pcs boneless,6000
fast_food,combo meal,paket ayam penyet,26000
fast_food,combo meal,paket ayam penyet ayam penyet + tahu,22000
fast_food,combo meal,paket ayam rendang nasi + ayam rendang + lauk pelengkap,20000
fast_food,combo meal,paket bbq beef rasher large,21000
fast_food,combo meal,paket bbq beef rasher medium,13000
fast_food,combo meal,paket berlima 2,115000
fast_food,combo meal,paket cheese rasher chicken large,21000
fast_food,combo meal,paket cheese rasher chicken medium,13000
fast_food,combo meal,paket chicken geprek betawi paket nasi + ayam,15000
fast_food,combo meal,paket daging rendang nasi + daging rendang + lauk pelengkap,20000
fast_food,combo meal,paket fire cheese chicken nasi+ayam+chesse,15000
fast_food,combo meal,paket geprek a sayap geprek,20000
fast_food,combo meal,paket gurami fillet,41000
fast_food,combo meal,paket kebab pisang 3 rasa bisa rikwes rasa ya,42000
fast_food,combo meal,paket kenyang nasi + 5 tusuk sate,15000
fast_food,combo meal,paket mesra bang bang chicken + honey soy chicken,78000
fast_food,combo meal,paket mozzarella chicken large,21000
fast_food,combo meal,paket mozzarella chicken medium,13000
fast_food,combo meal,paket nasi + ayam,13000
fast_food,combo meal,paket nasi + ayam,15000
fast_food,combo meal,paket nasi mewah-an,75000
fast_food,fried chicken,1 pc ayam goreng,20000
fast_food,fried chicken,1 pc ayam goreng khas hokben,25000
fast_food,fried chicken,1 potong ayam goreng,12000
fast_food,fried chicken,2 firewings nasi,16000
fast_food,fried chicken,2 pcs ayam goreng khas hokben,43000
fast_food,fried chicken,3 menu ayam geprek,45000
fast_food,fried chicken,3 pieces original crispy chicken fillet,47990
fast_food,fried chicken,5 pieces original bone-in fried chicken,99990
fast_food,fried chicken,9 pcs ayam goreng khas hokben,172000
fast_food,fried chicken,a la carte hokben fried chicken 1 pcs 1 pc ayam goreng khas hokben,25000
fast_food,fried chicken,a la carte hokben fried chicken 2 pcs 2 pcs ayam goreng khas hokben,43000
fast_food,fried chicken,a la carte hokben fried chicken 9 pcs 9 pcs ayam goreng khas hokben,172000
fast_food,fried chicken,ayam - red wings sayap,30000
fast_food,fried chicken,ayam crispy 1/2 ekor 5 potong,55000
fast_food,fried chicken,ayam fried chicken dada,9000
fast_food,fried chicken,ayam fried chicken paha atas,9000
fast_food,fried chicken,ayam fried chicken paha bawah,9000
fast_food,fried chicken,ayam fried chicken sayap,9000
fast_food,fried chicken,ayam geprek,11000
fast_food,fried chicken,ayam geprek,14000
fast_food,fried chicken,ayam geprek,16000
fast_food,fried chicken,ayam geprek,18000
fast_food,fried chicken,ayam geprek + nasi pulen,18000
fast_food,fried chicken,ayam geprek ada dada paha paha atas dan sayap,13000
fast_food,fried chicken,ayam geprek blackpepper,16000
fast_food,fried chicken,ayam geprek cheeselava,16000
fast_food,fried chicken,ayam geprek dabu dabu,12000
fast_food,fried chicken,ayam geprek hotlava,16000
fast_food,fried chicken,ayam geprek keju ayam geprek,14000
fast_food,fried chicken,ayam geprek keju tanpa nasi,13000
fast_food,fried chicken,ayam geprek mozarella,15000
fast_food,fried chicken,ayam geprek original,12000
fast_food,fried chicken,ayam goreng,10000
fast_food,fried chicken,ayam goreng,11900
fast_food,fried chicken,ayam goreng,12000
fast_food,fried chicken,ayam goreng,13000
fast_food,fried chicken,ayam goreng,18000
fast_food,fried chicken,ayam goreng,19000
fast_food,fried chicken,ayam goreng,25000
fast_food,fried chicken,ayam goreng 1 pc ayam goreng,20000
fast_food,fried chicken,ayam goreng ayam goreng,10000
fast_food,fried chicken,ayam goreng ayam goreng,13000
fast_food,fried chicken,ayam goreng bagian dada,11500
fast_food,fried chicken,ayam goreng bagian dada,15000
fast_food,fried chicken,ayam goreng bagian sayap,10000
fast_food,fried chicken,ayam goreng cabe ijo satu porsi 2 buah potong ayam cabe ijo,17000
fast_food,fried chicken,ayam goreng cabe rawit rice bowl,47500
fast_food,fried chicken,ayam goreng dada / paha,15000
fast_food,fried chicken,ayam goreng dg taburan rempah,30000
fast_food,fried chicken,ayam goreng kecap,75000
fast_food,fried chicken,ayam goreng keju mozzarella,86625
fast_food,fried chicken,ayam goreng laos 1 ekor,65000
fast_food,fried chicken,ayam goreng laos 1 potong,12500
fast_food,fried chicken,ayam goreng mentega 6pcs mix chicken and without a rice,93750
fast_food,fried chicken,ayam goreng rica rica satu porsi terdiri 2 potong ayam rica rica,17000
fast_food,fried chicken,ayam goreng saos kecap satu porsi 2 potong ayam kecap,17000
fast_food,fried chicken,ayam goreng taburan rempah yang sedap nasi,35000
fast_food,fried chicken,ayam goreng tepung,8000
fast_food,fried chicken,ayam penyet,23000
fast_food,fried chicken,ayam penyet,24000
fast_food,fried chicken,ayam penyet + tahu,22000
fast_food,fried chicken,ayam penyet ayam penyet,24000
fast_food,fried chicken,ayam penyet cabe ijo,26500
fast_food,fried chicken,ayam rempah tanpa nasi ayam goreng,25000
fast_food,fried chicken,ayam teriyaki,18000
fast_food,fried chicken,bbq chicken wing,63800
fast_food,fried chicken,chicken geprek betawi ayam geprek ada dada paha paha atas dan sayap,13000
fast_food,fried chicken,chicken nanban rice,49000
fast_food,fried chicken,chili fried chicken,67500
fast_food,fried chicken,chili fried chicken rice bowl,47500
fast_food,fried chicken,combo 2 chicken nanban salad + 1 chicken nanban rice fried chicken,131500
fast_food,fried chicken,combo 2 fried chicken nanban rice + 1 fried chicken nanban salad,125000
fast_food,fried chicken,crispy chicken katsu balls smokey sriracha mayonnaise lime wedge,62370
fast_food,fried chicken,crispy chicken salted egg,67500
fast_food,fried chicken,crispy chicken salted egg rice bowl,59500
fast_food,fried chicken,dada jumbo ayam goreng bagian dada,15000
fast_food,fried chicken,dada mini ayam goreng bagian dada,11500
fast_food,fried chicken,daging paha ayam degan tepung khas korea tanpa nasi,24000
fast_food,fried chicken,firewings 4 4 pcs,18000
fast_food,fried chicken,fried chicken ayam goreng,13000
fast_food,fried chicken,fried chicken ayam goreng tepung,8000
fast_food,fried chicken,fried chicken ayam saja tanpa nasi,11000
fast_food,fried chicken,fried chicken betawi 1 paha atas,11000
fast_food,fried chicken,fried chicken betawi dada,11000
fast_food,fried chicken,fried chicken mozzarella ayam goreng keju mozzarella,86625
fast_food,fried chicken,fried chicken nanban salad,50000
fast_food,fried chicken,fried chicken wings with parmesan,55000
fast_food,fried chicken,fried chicken wings with sweet bbq,55000
fast_food,fried chicken,garlic fried chicken,170500
fast_food,fried chicken,geprek mozarella ayam geprek,16000
fast_food,fried chicken,greyhound famous chicken wings,79200
fast_food,fried chicken,grilled chicken nanban rice,50000
fast_food,fried chicken,honey pocha wings chicken wings,33000
fast_food,fried chicken,hongkong fried chicken noodle,44500
fast_food,fried chicken,hongkong fried chicken rice bowl,47500
fast_food,fried chicken,hongkong hainanese fried chicken,67500
fast_food,fried chicken,indonesian geprek fried chicken combo 2,60990
fast_food,fried chicken,japanese nanban fried chicken combo 2,60990
fast_food,fried chicken,jumbo korean fried chicken sushi nori roll,40000
fast_food,fried chicken,kids - catering sabtu nasi putih fried chicken,38000
fast_food,fried chicken,korean cheesy buldak fried chicken combo 2,60990
fast_food,fried chicken,kulit ayam goreng,22000
fast_food,fried chicken,madame ching fried chicken,71500
fast_food,fried chicken,menu kids sabtu nasiputih fried chicken,38000
fast_food,fried chicken,mie ayam dengan pangsit ayam goreng,22000
fast_food,fried chicken,mie babi dengan pangsit ayam goreng,26000
fast_food,fried chicken,mie hotplate ayam teriyaki,22000
fast_food,fried chicken,nasi + ayam goreng dada / paha,20000
fast_food,fried chicken,nasi ayam geprek,22000
fast_food,fried chicken,nasi ayam geprek biasa,15000
fast_food,fried chicken,nasi ayam goreng penyet,33000
fast_food,fried chicken,nasi ayam pedas,80850
fast_food,fried chicken,nasi ayam penyet,19000
fast_food,fried chicken,nasi ayam penyet potong 4 dada,30000
fast_food,fried chicken,nasi ayam penyet potong 4 paha,28000
fast_food,fried chicken,nasi ayam teriyaki nasi+filet ayam,25000
fast_food,fried chicken,nasi lalapan ayam goreng,19000
fast_food,fried chicken,nasi putih fried chicken,38000
fast_food,fried chicken,nasi tim fried chicken,20000
fast_food,fried chicken,nasi tim fried chicken ayam mix vegetable,20000
fast_food,fried chicken,nasi tutug oncom ayam goreng,44000
fast_food,fried chicken,nasiputih fried chicken,38000
fast_food,fried chicken,onion rings onion ring garing,40425
fast_food,fried chicken,pahe combo firewings 2 firewings nasi,16000
fast_food,fried chicken,paket 4-cheese crispy chicken large,21000
fast_food,fried chicken,paket 4-cheese crispy chicken medium,13000
fast_food,fried chicken,paket 4-cheese crispy chicken medium,18500
fast_food,fried chicken,paket ayam goreng,24000
fast_food,fried chicken,paket ayam goreng tulang lunak,25000
fast_food,fried chicken,paket classic crispy chicken large,21000
fast_food,fried chicken,paket classic crispy chicken medium,13000
fast_food,fried chicken,paket fried chicken betawi paket nasi + ayam,13000
fast_food,fried chicken,paket fried chicken nasi + ayam,13000
fast_food,fried chicken,rice bowl ayam teriyaki salad nasi+ayam,19000
fast_food,fried chicken,sate ayam goreng sate ayam + nasi,20000
fast_food,fried chicken,satu potong ayam goreng 1/4 +taburan serundeng,21000
fast_food,fried chicken,sayap ayam,70000
fast_food,fried chicken,sayap ayam goreng bagian sayap,10000
fast_food,fried chicken,sayap ayam goreng pedas,46200
fast_food,fried chicken,seporsi kentang goreng dan sepotong ayam goreng crispy dilengkapi,23000
fast_food,fried chicken,single firewings,12000
fast_food,fried chicken,small korean fried chicken sushi nori roll,20000
fast_food,fried chicken,spicy chicken rice nasi ayam pedas,80850
fast_food,fried chicken,spicy chicken wings sayap ayam goreng pedas,46200
fast_food,fried chicken,spicy pocha wings chicken wings,33000
fast_food,fried chicken,teman makan nasi ayam goreng,10000
fast_food,fried chicken,thai chili fried chicken combo 2,60990
fast_food,non-coffee drink,pain au choco wholemeal gandum,23100
fast_food,pizza,8 pcs slice of pizza,156250
fast_food,pizza,bbq beef 8 pcs slice of pizza,156250
fast_food,pizza,calzone bolognese pizza tertutup yang diisi,69300
fast_food,pizza,pita pizza with sefood stuffing,126500
fast_food,pizza,pizza bentuk tipis yang crunchy,57750
fast_food,pizza,pizza bolognese pizza tipis yang crunchy,75075
fast_food,pizza,pizza margherita pizza bentuk tipis yang crunchy,57750
fast_food,pizza,pizza tertutup yang diisi,69300
fast_food,pizza,pizza tipis,57750
fast_food,pizza,pizza tipis yang crunchy,75075
fast_food,pizza,salami e olive pizza pizza tipis yang crunchy,75075
fast_food,pizza,vegetarian pizza pizza tipis,57750
fast_food,snack,beef pickled vegetables greens french fries,82225
fast_food,snack,bump snack kentang sosis dan nugget,32500
fast_food,snack,calamari fries,61985
fast_food,snack,cheese fries,46500
fast_food,snack,cheese fries kentang goreng,40425
fast_food,snack,cheesey potato nugget kentang nugget,42735
fast_food,snack,cheesy fries,25990
fast_food,snack,cheesy fries cheesy fries,25990
fast_food,snack,cheesy fries cheesy fries ukuran regular,13000
fast_food,snack,cheesy fries ukuran regular,13000
fast_food,snack,chicken goujons onion rings fries garlic aioli,75900
fast_food,snack,classic french fries,19990
fast_food,snack,classic french fries classic french fries,19990
fast_food,snack,fish fillet await batter and french fries and slaws,82000
fast_food,snack,fish n chips fish fillet await batter and french fries and slaws,82000
fast_food,snack,french fries,9000
fast_food,snack,french fries,19500
fast_food,snack,french fries,26000
fast_food,snack,french fries,27500
fast_food,snack,french fries,33000
fast_food,snack,french fries,40500
fast_food,snack,french fries / spicy fries,57200
fast_food,snack,french fries kentang goreng,8500
fast_food,snack,french fries kentang goreng,12000
fast_food,snack,french fries nachos dan dicocol,19500
fast_food,snack,fries,34650
fast_food,snack,fries and cheese,68750
fast_food,snack,fries ukuran large,21000
fast_food,snack,garlic rosemary fries garlic rosemary salt parmesan garlic aioli,44275
fast_food,snack,jalapeno cheesy fries jalapeno cheesy fries ukuran medium,21000
fast_food,snack,jalapeno cheesy fries ukuran medium,21000
fast_food,snack,kentang chicken katsu,28500
fast_food,snack,kentang goreng,8500
fast_food,snack,kentang goreng,10000
fast_food,snack,kentang goreng,12000
fast_food,snack,kentang goreng,15600
fast_food,snack,kentang goreng,18000
fast_food,snack,kentang goreng,21000
fast_food,snack,kentang goreng - french fries kentang goreng,15600
fast_food,snack,kentang goreng dengan keju,40425
fast_food,snack,kentang goreng kentang goreng,10000
fast_food,snack,kentang goreng porsi besar saos terpisah,25000
fast_food,snack,kentang goreng porsi medium saos terpisah,17500
fast_food,snack,kentang goreng porsi small saos terpisah,10000
fast_food,snack,kentang goreng sosis,25000
fast_food,snack,kentang nugget dengan keju,42735
fast_food,snack,kentang sosis dan nugget,32500
fast_food,snack,large fries,21000
fast_food,snack,large fries fries ukuran large,21000
fast_food,snack,mixed fritter chicken goujons onion rings fries garlic aioli,75900
fast_food,snack,mozarella cheese greens french fries,82225
fast_food,snack,perkedel kentang,5100
fast_food,snack,pochoz french fries nachos dan dicocol,19500
fast_food,snack,potatoes french fries,19500
fast_food,snack,sloppy cheese fries,50500
fast_food,snack,sosis kentang,18000
fast_food,snack,sosis kentang lada hitam sosis+kentang goreng,10000
fast_food,snack,sosis+kentang goreng,10000
fast_food,snack,sotang sosis kentang sosis,15000
fast_food,snack,spicy french fries,11000
fast_food,snack,with french fries / rice,25000
fast_food,snack,with french fries / rice,30000
snack_dessert,bakery,1bungkus jamur enoki bukan enoki korea,10000
snack_dessert,bakery,1bungkus jamur shimeji,18000
snack_dessert,bakery,3d donut kentang isi 10 besar,18750
snack_dessert,bakery,3d donut kentang mini isi 20pcs,24500
snack_dessert,bakery,abon mayo mini roti,12250
snack_dessert,bakery,banana bolen pastry,48500
snack_dessert,bakery,banana buttery muffin,15000
snack_dessert,bakery,beef spicy roti,14125
snack_dessert,bakery,bernardi plain rolls/roti hotdog isi 6,18900
snack_dessert,bakery,bernardi roti burger bun wijen isi 6,18500
snack_dessert,bakery,black burger bun isi 6 bh bsa d isi telur/daging/keju ssuai selera,19000
snack_dessert,bakery,bluder roti manis,13500
snack_dessert,bakery,blueberry buttery muffin,15000
snack_dessert,bakery,bomboloni donat isi banana,4000
snack_dessert,bakery,bomboloni donat isi keju,4000
snack_dessert,bakery,bomboloni donat isi nutella,5000
snack_dessert,bakery,bomboloni donat isi strawberry,4000
snack_dessert,bakery,bomboloni donat isi vanilla cream,4000
snack_dessert,bakery,bubur kacang ijo + roti,11000
snack_dessert,bakery,burger bun depatata roti burger isi 6bh,19000
snack_dessert,bakery,burger slice roti,14750
snack_dessert,bakery,butter croissant,13000
snack_dessert,bakery,cah buncis tumis buncis dan telur orak arik,18900
snack_dessert,bakery,choc almond croissant,18000
snack_dessert,bakery,cinnamon roll roti gulung dg palm sugar dan kayu manis + kismis,6000
snack_dessert,bakery,cookies pastry tpl tabung kue kering pastry lapis renyah,43500
snack_dessert,bakery,cookies pastry wk 512 kue kering pastry lapis renyah,47875
snack_dessert,bakery,couple cheese roti,12250
snack_dessert,bakery,croissant original butter cheese,8500
snack_dessert,bakery,curry puff pastry,25000
snack_dessert,bakery,custard crumble roti dg isian custard,6000
snack_dessert,bakery,donat donat,24000
snack_dessert,bakery,donat glaze,5500
snack_dessert,bakery,donat gula,4000
snack_dessert,bakery,donat gula donat kampung,3500
snack_dessert,bakery,donat hias,10375
snack_dessert,bakery,donat hias,41000
snack_dessert,bakery,donat isi 10pcs,36000
snack_dessert,bakery,donat isi 6pcs,25000
snack_dessert,bakery,donat kacang,4000
snack_dessert,bakery,donat kampung,3500
snack_dessert,bakery,donat keju,4000
snack_dessert,bakery,donat kentang,5000
snack_dessert,bakery,donat kentang bbentuk pizza dg rasa,48000
snack_dessert,bakery,donat kentang frozen donat kentang isi 10 bh,22000
snack_dessert,bakery,donat kentang isi 10 bh,22000
snack_dessert,bakery,donat kentang isi 10pcs,38500
snack_dessert,bakery,donat loukumades,20000
snack_dessert,bakery,donat meses,4000
snack_dessert,bakery,donat mesis donat kampung,3500
snack_dessert,bakery,donat mix isi 3 donat mix isi gula halus ceres dan kacang,11000
snack_dessert,bakery,donat mix isi gula halus ceres dan kacang,11000
snack_dessert,bakery,donat paket donat hias,41000
snack_dessert,bakery,donat pandan isi 10pcs,40000
snack_dessert,bakery,donat pizza donat kentang bbentuk pizza dg rasa,48000
snack_dessert,bakery,donat sate,6000
snack_dessert,bakery,donut donat hias,10375
snack_dessert,bakery,donut gula,8000
snack_dessert,bakery,donut kacang karamel,9000
snack_dessert,bakery,donut keju,9000
snack_dessert,bakery,donut moka meises,9000
snack_dessert,bakery,fla durian roti,16000
snack_dessert,bakery,gabin tape 4 pcs roti gabin + tape,20000
snack_dessert,bakery,grilled chicken paty burger bun lettuce tomato and cheese,40000
snack_dessert,bakery,hotdog ori keju roti hotdog dgn isian sosis keju parut selada timun,13000
snack_dessert,bakery,hotdog original roti hotdog dgn isian sosis selada timun,10000
snack_dessert,bakery,hotdog sosjum roti hotdog dgn isian sosis bratwurst mini selada timun,13000
snack_dessert,bakery,isi 41 batang packing/bungkus baru,41000
snack_dessert,bakery,jamur enoki 1bungkus jamur enoki bukan enoki korea,10000
snack_dessert,bakery,jamur shimeji putih 1bungkus jamur shimeji,18000
snack_dessert,bakery,keripik bawang bungkus kecil,5000
snack_dessert,bakery,klepon croissant,23000
snack_dessert,bakery,kue kering pastry lapis renyah,43500
snack_dessert,bakery,kue kering pastry lapis renyah,47875
snack_dessert,bakery,kue pastry renyah berlapis isi kacang,56000
snack_dessert,bakery,kue pastry renyah berlapis isi kacang,83500
snack_dessert,bakery,loukumades original donat loukumades,20000
snack_dessert,bakery,maryam gunting cheezy milk roti maryam,16000
snack_dessert,bakery,milk butter bread roti manis,11625
snack_dessert,bakery,nastar croissant,23000
snack_dessert,bakery,nutella croissant,25000
snack_dessert,bakery,original banana roti,10375
snack_dessert,bakery,packing/bungkus baru,33000
snack_dessert,bakery,paket donat isi 12 paket donat mix isi 12,36000
snack_dessert,bakery,paket donat mix isi 12,36000
snack_dessert,bakery,panca rasa roti manis,27250
snack_dessert,bakery,pastry,12250
snack_dessert,bakery,pastry,25000
snack_dessert,bakery,pastry,41000
snack_dessert,bakery,pastry,48500
snack_dessert,bakery,pastry kacang tpl bulat kue pastry renyah berlapis isi kacang,83500
snack_dessert,bakery,pastry kacang tpl panjang kue pastry renyah berlapis isi kacang,56000
snack_dessert,bakery,pastry renyah berlapis isi selai strawberry dan fla susu,12250
snack_dessert,bakery,pia isi 8 pastry,41000
snack_dessert,bakery,pisang keju mini roti,7875
snack_dessert,bakery,pisang keju roti,12875
snack_dessert,bakery,pisang manis d slimuti roti meses,3000
snack_dessert,bakery,pizza l roti,61625
snack_dessert,bakery,pizza s roti,14125
snack_dessert,bakery,pizza salad roti,14750
snack_dessert,bakery,potato donuts isi 10,23000
snack_dessert,bakery,puff pastry keju kacang pastry,12250
snack_dessert,bakery,rokus bluebery roti kukus bluebery,12000
snack_dessert,bakery,rokus melon roti kukus melon,12000
snack_dessert,bakery,rokus nanas roti kukus nanas,12000
snack_dessert,bakery,rokus strawbery roti kukus strawbery,12000
snack_dessert,bakery,roti asin,18000
snack_dessert,bakery,roti asin,21000
snack_dessert,bakery,roti asin,32000
snack_dessert,bakery,roti asin,35000
snack_dessert,bakery,roti besak,30000
snack_dessert,bakery,roti besak komplit bakar ramean roti besak,30000
snack_dessert,bakery,roti blueberry,6500
snack_dessert,bakery,roti burger dgn isian chicken patties keju slice selada timun,16000
snack_dessert,bakery,roti burger dgn isian smooke beef keju slice selada dan timun,14000
snack_dessert,bakery,roti burger isi 6bh,19000
snack_dessert,bakery,roti burger roti lembut,5375
snack_dessert,bakery,roti canai,18000
snack_dessert,bakery,roti caterpilar roti lembut dg potongan sosis,8000
snack_dessert,bakery,roti dg isian custard,6000
snack_dessert,bakery,roti dg isian selai blueberri d padu crumble yg krunci..yummi,6000
snack_dessert,bakery,roti dg meses,24000
snack_dessert,bakery,roti dpadu selai strawberri n crunci ny crumble,6000
snack_dessert,bakery,roti filling cokelat,9750
snack_dessert,bakery,roti gabin + tape,20000
snack_dessert,bakery,roti goreng ayam,5000
snack_dessert,bakery,roti gulung dg palm sugar dan kayu manis + kismis,6000
snack_dessert,bakery,roti gulung pisang pisang manis d slimuti roti meses,3000
snack_dessert,bakery,roti hemat roti lembut,6625
snack_dessert,bakery,roti hotdog dgn isian sosis bratwurst mini keju parut selada timun,15000
snack_dessert,bakery,roti hotdog dgn isian sosis bratwurst mini selada timun,13000
snack_dessert,bakery,roti hotdog dgn isian sosis keju parut selada timun,13000
snack_dessert,bakery,roti hotdog dgn isian sosis selada timun,10000
snack_dessert,bakery,roti isan daging kornet letuce dan caos,5000
snack_dessert,bakery,roti isian sosis letuce dan caos,5000
snack_dessert,bakery,roti jala + kari ayam roti jala,20000
snack_dessert,bakery,roti jala dengan kari ayam.,20000
snack_dessert,bakery,roti kadet,7500
snack_dessert,bakery,roti kadet dgn olesan mentega dan taburan gula putih plus kucuran susu,5500
snack_dessert,bakery,roti kadet dgn parutan keju plus kucuran susu yg legitt,8500
snack_dessert,bakery,roti keju halal,9500
snack_dessert,bakery,roti keju roti,11625
snack_dessert,bakery,roti kukus bluebery,12000
snack_dessert,bakery,roti kukus melon,12000
snack_dessert,bakery,roti kukus nanas,12000
snack_dessert,bakery,roti kukus strawbery,12000
snack_dessert,bakery,roti lembut,6625
snack_dessert,bakery,roti lembut dg isian selai strawberri n blueberri,5000
snack_dessert,bakery,roti lembut dg potongan sosis,8000
snack_dessert,bakery,roti lembut untuk penyajian burger,5375
snack_dessert,bakery,roti lumer regal roti,18900
snack_dessert,bakery,roti manis,6000
snack_dessert,bakery,roti manis,11625
snack_dessert,bakery,roti manis,13500
snack_dessert,bakery,roti manis,26000
snack_dessert,bakery,roti manis,27250
snack_dessert,bakery,roti manis dengan filling mesis,26000
snack_dessert,bakery,roti manis dengan taburan wijen,24750
snack_dessert,bakery,roti manis pisang keju,12000
snack_dessert,bakery,roti maryam,15000
snack_dessert,bakery,roti maryam,16000
snack_dessert,bakery,roti maryam,18000
snack_dessert,bakery,roti maryam + float,16000
snack_dessert,bakery,roti maryam + ovomaltine,17000
snack_dessert,bakery,roti maryam float roti maryam + float,16000
snack_dessert,bakery,roti maryam gurih,35000
snack_dessert,bakery,roti maryam kuah karee ayam roti maryam yang gurih,26000
snack_dessert,bakery,roti maryam kuah karee daging sapi roti maryam gurih,35000
snack_dessert,bakery,roti maryam ori,12000
snack_dessert,bakery,roti maryam ovomaltine roti maryam + ovomaltine,17000
snack_dessert,bakery,roti maryam polos,10000
snack_dessert,bakery,roti maryam telur,15000
snack_dessert,bakery,roti maryam yang gurih,26000
snack_dessert,bakery,roti sayur daging sapi telur abon,15000
snack_dessert,bakery,roti sisir meses roti dg meses,24000
snack_dessert,bakery,roti sobek isi 8,35000
snack_dessert,bakery,roti sobek sosis,40000
snack_dessert,bakery,roti sosis roti,8500
snack_dessert,bakery,roti sultan mini isian sosis roti isian sosis letuce dan caos,5000
snack_dessert,bakery,roti tawar bandung,5500
snack_dessert,bakery,roti tawar bandung roti tawar bandung,5500
snack_dessert,bakery,roti tawar bertekstur lembut,21625
snack_dessert,bakery,roti tawar bertekstur lembut tanpa pinggiran kulit,21625
snack_dessert,bakery,roti tawar gandum rendah gula,26000
snack_dessert,bakery,roti tawar roti tawar bertekstur lembut,21625
snack_dessert,bakery,roti unyil,3000
snack_dessert,bakery,royal burger biasa roti sayur daging sapi telur abon,15000
snack_dessert,bakery,sesame sweet bread roti manis,24750
snack_dessert,bakery,setup roti roti,20000
snack_dessert,bakery,setup roti tawar makanan,17000
snack_dessert,bakery,sosis bunga mini roti,12250
snack_dessert,bakery,strawberri crumble roti dpadu selai strawberri n crunci ny crumble,6000
snack_dessert,bakery,sup buntut,38400
snack_dessert,bakery,sweet berry pastry renyah berlapis isi selai strawberry dan fla susu,12250
snack_dessert,bakery,sweet couple roti,12250
snack_dessert,bakery,tawar gandum roti tawar gandum rendah gula,26000
snack_dessert,bakery,tawar putih roti tawar bertekstur lembut tanpa pinggiran kulit,21625
snack_dessert,bakery,tawar susu roti tawar bertekstur lembut,21625
snack_dessert,bakery,tumis buncis dan telur orak arik,18900
snack_dessert,bakery,vitalia roti burger bun wijen isi 6,17500
snack_dessert,bakery,wheat croissant,17500
snack_dessert,boba,boba coklat,15000
snack_dessert,boba,milkshake bubblegum real milk real ice cream vol 12oz,21250
snack_dessert,boba,silky pudding chocolate with boba lembut dan manis,13500
snack_dessert,boba,silky pudding taro with boba lembut dan manis,13500
snack_dessert,boba,yoghurt bubblegum real yoghurt real ice cream vol 12oz,23750
snack_dessert,burger / sandwich,2burger+kentang goreng+es teh,13000
snack_dessert,burger / sandwich,bilang cheesy beef burger burger isi daging sapi plus keju slice,23000
snack_dessert,burger / sandwich,blt sandwich bacon lettuce tomato served with potato french fries,30000
snack_dessert,burger / sandwich,burger isi daging sapi plus keju slice,23000
snack_dessert,burger / sandwich,burger kentang burger+kentang goreng+es teh,10000
snack_dessert,burger / sandwich,burger mini keju isian selada tomat timun daging keju saos,5000
snack_dessert,burger / sandwich,burger sosis higienis halal enak,5000
snack_dessert,burger / sandwich,burger+kentang goreng+es teh,10000
snack_dessert,burger / sandwich,resol mayo resoles isi daging burger keju slice mayo. isi 2 pcs,13500
snack_dessert,burger / sandwich,resoles isi daging burger keju slice mayo. isi 2 pcs,13500
snack_dessert,coffee,bolu gulung mocha,80000
snack_dessert,coffee,bolu roll mocha,4500
snack_dessert,coffee,buttercake coffee cream cheese coffee siraman chocolate belgium,75000
snack_dessert,coffee,cocoffee tiramisu in botle glass 1l,55000
snack_dessert,coffee,coffee blend with greenfields milk and chocolate hershey s,25000
snack_dessert,coffee,coffee brownies tiramisu mousse mascarpon mousse cocoa powder,45000
snack_dessert,coffee,coffee sponge cake + mascarpone cream + cocoa powder,60000
snack_dessert,coffee,cup tiramisu ladyfinger+coffee syrup+mascarpone cheese cream.,30000
snack_dessert,coffee,dalgona coffee bread roti,16000
snack_dessert,coffee,dalgona coffee dessert box dessert,48000
snack_dessert,coffee,dessert box chocolate coffee,65000
snack_dessert,coffee,ice belgium cholate non coffee & no sugar fullof belgium coklat,25000
snack_dessert,coffee,non coffee & no sugar fullof belgium coklat,25000
snack_dessert,coffee,roti coklat keju + cappuccino/v60 brazilian coffee,20000
snack_dessert,coffee,vanilla coffee hot/ice,23000
snack_dessert,combo meal,kejuaroma original 1 box isi 10 pcs,24000
snack_dessert,combo meal,kejuaroma original frozen 1 box isi 10 pcs,20000
snack_dessert,combo meal,oatmeal raisin cookies,11500
snack_dessert,combo meal,pisang bolen keju isi 10pcs/perbox,42000
snack_dessert,combo meal,risoles mayo satu box isi 5 pcs,19000
snack_dessert,croffle,croffle camilan berbentuk waffle,41000
snack_dessert,dessert,1 cookie in a pouch,7500
