date,master_category,target_daily_category_amount,transaction_count,avg_transaction_amount,daily_total_amount,category_share_of_day,day_of_week,day_of_month,month,week_of_year,year_month,is_weekend,is_payday,is_month_start,is_month_end,days_until_month_end,amount_lag_1,amount_lag_7,rolling_mean_7,rolling_sum_7,month_to_date_amount_before_today
2025-04-21,Lain-lain & Darurat,21900.0,1.0,21900.0,110700.0,0.1978319783197832,0,21,4,17,2025-04,0,0,0,0,9,0.0,0.0,15900.0,111300.0,232400.0
2025-04-22,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,1,22,4,17,2025-04,0,0,0,0,8,21900.0,7500.0,19028.571428571428,133200.0,254300.0
2025-04-23,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,2,23,4,17,2025-04,0,0,0,0,7,0.0,0.0,17957.14285714286,125700.0,254300.0
2025-04-24,Lain-lain & Darurat,10000.0,1.0,10000.0,98800.0,0.10121457489878542,3,24,4,17,2025-04,0,0,0,0,6,0.0,0.0,17957.14285714286,125700.0,254300.0
2025-04-25,Lain-lain & Darurat,12300.0,1.0,12300.0,101100.0,0.12166172106824925,4,25,4,17,2025-04,0,0,0,0,5,10000.0,14900.0,19385.714285714286,135700.0,264300.0
2025-04-26,Lain-lain & Darurat,0.0,0.0,0.0,102300.0,0.0,5,26,4,17,2025-04,1,0,0,0,4,12300.0,88900.0,19014.285714285714,133100.0,276600.0
2025-04-27,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,6,27,4,17,2025-04,1,0,0,0,3,0.0,0.0,6314.285714285715,44200.0,276600.0
2025-04-28,Lain-lain & Darurat,14200.0,1.0,14200.0,103000.0,0.1378640776699029,0,28,4,18,2025-04,0,0,0,0,2,0.0,21900.0,6314.285714285715,44200.0,276600.0
2025-04-29,Lain-lain & Darurat,20900.0,1.0,20900.0,109700.0,0.19051959890610756,1,29,4,18,2025-04,0,0,0,0,1,14200.0,0.0,5214.285714285715,36500.0,290800.0
2025-04-30,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,2,30,4,18,2025-04,0,0,0,1,0,20900.0,0.0,8200.0,57400.0,311700.0
2025-05-01,Lain-lain & Darurat,34900.0,1.0,34900.0,1744867.0,0.02000152447149267,3,1,5,18,2025-05,0,1,1,0,30,0.0,10000.0,8200.0,57400.0,0.0
2025-05-02,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,4,2,5,18,2025-05,0,1,0,0,29,34900.0,12300.0,11757.142857142857,82300.0,34900.0
2025-05-03,Lain-lain & Darurat,0.0,0.0,0.0,103700.0,0.0,5,3,5,18,2025-05,1,1,0,0,28,0.0,0.0,10000.0,70000.0,34900.0
2025-05-04,Lain-lain & Darurat,0.0,0.0,0.0,117700.0,0.0,6,4,5,18,2025-05,1,0,0,0,27,0.0,0.0,10000.0,70000.0,34900.0
2025-05-05,Lain-lain & Darurat,0.0,0.0,0.0,198800.0,0.0,0,5,5,19,2025-05,0,0,0,0,26,0.0,14200.0,10000.0,70000.0,34900.0
2025-05-06,Lain-lain & Darurat,0.0,0.0,0.0,112500.0,0.0,1,6,5,19,2025-05,0,0,0,0,25,0.0,20900.0,7971.428571428572,55800.0,34900.0
2025-05-07,Lain-lain & Darurat,0.0,0.0,0.0,133800.0,0.0,2,7,5,19,2025-05,0,0,0,0,24,0.0,0.0,4985.714285714285,34900.0,34900.0
2025-05-08,Lain-lain & Darurat,17500.0,1.0,17500.0,156200.0,0.11203585147247119,3,8,5,19,2025-05,0,0,0,0,23,0.0,34900.0,4985.714285714285,34900.0,34900.0
2025-05-09,Lain-lain & Darurat,3200.0,1.0,3200.0,100900.0,0.031714568880079286,4,9,5,19,2025-05,0,0,0,0,22,17500.0,0.0,2500.0,17500.0,52400.0
2025-05-10,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,5,10,5,19,2025-05,1,0,0,0,21,3200.0,0.0,2957.1428571428573,20700.0,55600.0
2025-05-11,Lain-lain & Darurat,0.0,0.0,0.0,110300.0,0.0,6,11,5,19,2025-05,1,0,0,0,20,0.0,0.0,2957.1428571428573,20700.0,55600.0
2025-05-12,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,0,12,5,20,2025-05,0,0,0,0,19,0.0,0.0,2957.1428571428573,20700.0,55600.0
2025-05-13,Lain-lain & Darurat,0.0,0.0,0.0,114600.0,0.0,1,13,5,20,2025-05,0,0,0,0,18,0.0,0.0,2957.1428571428573,20700.0,55600.0
2025-05-14,Lain-lain & Darurat,0.0,0.0,0.0,129700.0,0.0,2,14,5,20,2025-05,0,0,0,0,17,0.0,0.0,2957.1428571428573,20700.0,55600.0
2025-05-15,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,3,15,5,20,2025-05,0,0,0,0,16,0.0,17500.0,2957.1428571428573,20700.0,55600.0
2025-05-16,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,4,16,5,20,2025-05,0,0,0,0,15,0.0,3200.0,457.14285714285717,3200.0,55600.0
2025-05-17,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,5,17,5,20,2025-05,1,0,0,0,14,0.0,0.0,0.0,0.0,55600.0
2025-05-18,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,6,18,5,20,2025-05,1,0,0,0,13,0.0,0.0,0.0,0.0,55600.0
2025-05-19,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,0,19,5,21,2025-05,0,0,0,0,12,0.0,0.0,0.0,0.0,55600.0
2025-05-20,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,1,20,5,21,2025-05,0,0,0,0,11,0.0,0.0,0.0,0.0,55600.0
2025-05-21,Lain-lain & Darurat,0.0,0.0,0.0,118700.0,0.0,2,21,5,21,2025-05,0,0,0,0,10,0.0,0.0,0.0,0.0,55600.0
2025-05-22,Lain-lain & Darurat,0.0,0.0,0.0,106700.0,0.0,3,22,5,21,2025-05,0,0,0,0,9,0.0,0.0,0.0,0.0,55600.0
2025-05-23,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,4,23,5,21,2025-05,0,0,0,0,8,0.0,0.0,0.0,0.0,55600.0
2025-05-24,Lain-lain & Darurat,0.0,0.0,0.0,107700.0,0.0,5,24,5,21,2025-05,1,0,0,0,7,0.0,0.0,0.0,0.0,55600.0
2025-05-25,Lain-lain & Darurat,0.0,0.0,0.0,94800.0,0.0,6,25,5,21,2025-05,1,0,0,0,6,0.0,0.0,0.0,0.0,55600.0
2025-05-26,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,0,26,5,22,2025-05,0,0,0,0,5,0.0,0.0,0.0,0.0,55600.0
2025-05-27,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,1,27,5,22,2025-05,0,0,0,0,4,0.0,0.0,0.0,0.0,55600.0
2025-05-28,Lain-lain & Darurat,0.0,0.0,0.0,98700.0,0.0,2,28,5,22,2025-05,0,0,0,0,3,0.0,0.0,0.0,0.0,55600.0
2025-05-29,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,3,29,5,22,2025-05,0,0,0,0,2,0.0,0.0,0.0,0.0,55600.0
2025-05-30,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,4,30,5,22,2025-05,0,0,0,0,1,0.0,0.0,0.0,0.0,55600.0
2025-05-31,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,5,31,5,22,2025-05,1,0,0,1,0,0.0,0.0,0.0,0.0,55600.0
2025-06-01,Lain-lain & Darurat,8300.0,1.0,8300.0,1830367.0,0.004534609725809087,6,1,6,22,2025-06,1,1,1,0,29,0.0,0.0,0.0,0.0,0.0
2025-06-02,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,0,2,6,23,2025-06,0,1,0,0,28,8300.0,0.0,1185.7142857142858,8300.0,8300.0
2025-06-03,Lain-lain & Darurat,0.0,0.0,0.0,121200.0,0.0,1,3,6,23,2025-06,0,1,0,0,27,0.0,0.0,1185.7142857142858,8300.0,8300.0
2025-06-04,Lain-lain & Darurat,20500.0,1.0,20500.0,109300.0,0.18755718206770358,2,4,6,23,2025-06,0,0,0,0,26,0.0,0.0,1185.7142857142858,8300.0,8300.0
2025-06-05,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,3,5,6,23,2025-06,0,0,0,0,25,20500.0,0.0,4114.285714285715,28800.0,28800.0
2025-06-06,Lain-lain & Darurat,0.0,0.0,0.0,106900.0,0.0,4,6,6,23,2025-06,0,0,0,0,24,0.0,0.0,4114.285714285715,28800.0,28800.0
2025-06-07,Lain-lain & Darurat,7900.0,1.0,7900.0,96700.0,0.08169596690796277,5,7,6,23,2025-06,1,0,0,0,23,0.0,0.0,4114.285714285715,28800.0,28800.0
2025-06-08,Lain-lain & Darurat,0.0,0.0,0.0,125800.0,0.0,6,8,6,23,2025-06,1,0,0,0,22,7900.0,8300.0,5242.857142857143,36700.0,36700.0
2025-06-09,Lain-lain & Darurat,0.0,0.0,0.0,103500.0,0.0,0,9,6,24,2025-06,0,0,0,0,21,0.0,0.0,4057.1428571428573,28400.0,36700.0
2025-06-10,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,1,10,6,24,2025-06,0,0,0,0,20,0.0,0.0,4057.1428571428573,28400.0,36700.0
2025-06-11,Lain-lain & Darurat,21700.0,1.0,21700.0,147400.0,0.14721845318860244,2,11,6,24,2025-06,0,0,0,0,19,0.0,20500.0,4057.1428571428573,28400.0,36700.0
2025-06-12,Lain-lain & Darurat,0.0,0.0,0.0,113700.0,0.0,3,12,6,24,2025-06,0,0,0,0,18,21700.0,0.0,4228.571428571428,29600.0,58400.0
2025-06-13,Lain-lain & Darurat,34700.0,1.0,34700.0,123500.0,0.28097165991902834,4,13,6,24,2025-06,0,0,0,0,17,0.0,0.0,4228.571428571428,29600.0,58400.0
2025-06-14,Lain-lain & Darurat,0.0,0.0,0.0,107700.0,0.0,5,14,6,24,2025-06,1,0,0,0,16,34700.0,7900.0,9185.714285714286,64300.0,93100.0
2025-06-15,Lain-lain & Darurat,0.0,0.0,0.0,133800.0,0.0,6,15,6,24,2025-06,1,0,0,0,15,0.0,0.0,8057.142857142857,56400.0,93100.0
2025-06-16,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,0,16,6,25,2025-06,0,0,0,0,14,0.0,0.0,8057.142857142857,56400.0,93100.0
2025-06-17,Lain-lain & Darurat,0.0,0.0,0.0,100700.0,0.0,1,17,6,25,2025-06,0,0,0,0,13,0.0,0.0,8057.142857142857,56400.0,93100.0
2025-06-18,Lain-lain & Darurat,0.0,0.0,0.0,106300.0,0.0,2,18,6,25,2025-06,0,0,0,0,12,0.0,21700.0,8057.142857142857,56400.0,93100.0
2025-06-19,Lain-lain & Darurat,6800.0,1.0,6800.0,149100.0,0.04560697518443997,3,19,6,25,2025-06,0,0,0,0,11,0.0,0.0,4957.142857142857,34700.0,93100.0
2025-06-20,Lain-lain & Darurat,0.0,0.0,0.0,132000.0,0.0,4,20,6,25,2025-06,0,0,0,0,10,6800.0,34700.0,5928.571428571428,41500.0,99900.0
2025-06-21,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,5,21,6,25,2025-06,1,0,0,0,9,0.0,0.0,971.4285714285714,6800.0,99900.0
2025-06-22,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,6,22,6,25,2025-06,1,0,0,0,8,0.0,0.0,971.4285714285714,6800.0,99900.0
2025-06-23,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,0,23,6,26,2025-06,0,0,0,0,7,0.0,0.0,971.4285714285714,6800.0,99900.0
2025-06-24,Lain-lain & Darurat,8900.0,1.0,8900.0,97700.0,0.09109518935516889,1,24,6,26,2025-06,0,0,0,0,6,0.0,0.0,971.4285714285714,6800.0,99900.0
2025-06-25,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,2,25,6,26,2025-06,0,0,0,0,5,8900.0,0.0,2242.8571428571427,15700.0,108800.0
2025-06-26,Lain-lain & Darurat,35900.0,1.0,35900.0,124700.0,0.28789093825180434,3,26,6,26,2025-06,0,0,0,0,4,0.0,6800.0,2242.8571428571427,15700.0,108800.0
2025-06-27,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,4,27,6,26,2025-06,0,0,0,0,3,35900.0,0.0,6400.0,44800.0,144700.0
2025-06-28,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,5,28,6,26,2025-06,1,0,0,0,2,0.0,0.0,6400.0,44800.0,144700.0
2025-06-29,Lain-lain & Darurat,0.0,0.0,0.0,88800.0,0.0,6,29,6,26,2025-06,1,0,0,0,1,0.0,0.0,6400.0,44800.0,144700.0
2025-01-01,Makan & Minum Harian,69600.0,3.0,23200.0,1685067.0,0.04130399562747357,2,1,1,1,2025-01,0,1,1,0,30,0.0,0.0,0.0,0.0,0.0
2025-01-02,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,2,1,1,2025-01,0,1,0,0,29,69600.0,0.0,69600.0,69600.0,69600.0
2025-01-03,Makan & Minum Harian,69600.0,3.0,23200.0,109800.0,0.6338797814207651,4,3,1,1,2025-01,0,1,0,0,28,69600.0,0.0,69600.0,139200.0,139200.0
2025-01-04,Makan & Minum Harian,69600.0,3.0,23200.0,102700.0,0.6777020447906524,5,4,1,1,2025-01,1,0,0,0,27,69600.0,0.0,69600.0,208800.0,208800.0
2025-01-05,Makan & Minum Harian,69600.0,3.0,23200.0,114500.0,0.6078602620087337,6,5,1,1,2025-01,1,0,0,0,26,69600.0,0.0,69600.0,278400.0,278400.0
2025-01-06,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,6,1,2,2025-01,0,0,0,0,25,69600.0,0.0,69600.0,348000.0,348000.0
2025-01-07,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,7,1,2,2025-01,0,0,0,0,24,69600.0,0.0,69600.0,417600.0,417600.0
2025-01-08,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,8,1,2,2025-01,0,0,0,0,23,69600.0,69600.0,69600.0,487200.0,487200.0
2025-01-09,Makan & Minum Harian,69600.0,3.0,23200.0,98700.0,0.7051671732522796,3,9,1,2,2025-01,0,0,0,0,22,69600.0,69600.0,69600.0,487200.0,556800.0
2025-01-10,Makan & Minum Harian,69600.0,3.0,23200.0,126700.0,0.5493291239147593,4,10,1,2,2025-01,0,0,0,0,21,69600.0,69600.0,69600.0,487200.0,626400.0
2025-01-11,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,11,1,2,2025-01,1,0,0,0,20,69600.0,69600.0,69600.0,487200.0,696000.0
2025-01-12,Makan & Minum Harian,69600.0,3.0,23200.0,115000.0,0.6052173913043478,6,12,1,2,2025-01,1,0,0,0,19,69600.0,69600.0,69600.0,487200.0,765600.0
2025-01-13,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,13,1,3,2025-01,0,0,0,0,18,69600.0,69600.0,69600.0,487200.0,835200.0
2025-01-14,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,14,1,3,2025-01,0,0,0,0,17,69600.0,69600.0,69600.0,487200.0,904800.0
2025-01-15,Makan & Minum Harian,69600.0,3.0,23200.0,103700.0,0.6711668273866924,2,15,1,3,2025-01,0,0,0,0,16,69600.0,69600.0,69600.0,487200.0,974400.0
2025-01-16,Makan & Minum Harian,69600.0,3.0,23200.0,97700.0,0.7123848515864892,3,16,1,3,2025-01,0,0,0,0,15,69600.0,69600.0,69600.0,487200.0,1044000.0
2025-01-17,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,17,1,3,2025-01,0,0,0,0,14,69600.0,69600.0,69600.0,487200.0,1113600.0
2025-01-18,Makan & Minum Harian,69600.0,3.0,23200.0,127800.0,0.5446009389671361,5,18,1,3,2025-01,1,0,0,0,13,69600.0,69600.0,69600.0,487200.0,1183200.0
2025-01-19,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,6,19,1,3,2025-01,1,0,0,0,12,69600.0,69600.0,69600.0,487200.0,1252800.0
2025-01-20,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,20,1,4,2025-01,0,0,0,0,11,69600.0,69600.0,69600.0,487200.0,1322400.0
2025-01-21,Makan & Minum Harian,69600.0,3.0,23200.0,105800.0,0.6578449905482041,1,21,1,4,2025-01,0,0,0,0,10,69600.0,69600.0,69600.0,487200.0,1392000.0
2025-01-22,Makan & Minum Harian,69600.0,3.0,23200.0,114300.0,0.6089238845144357,2,22,1,4,2025-01,0,0,0,0,9,69600.0,69600.0,69600.0,487200.0,1461600.0
2025-01-23,Makan & Minum Harian,69600.0,3.0,23200.0,108700.0,0.640294388224471,3,23,1,4,2025-01,0,0,0,0,8,69600.0,69600.0,69600.0,487200.0,1531200.0
2025-01-24,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,24,1,4,2025-01,0,0,0,0,7,69600.0,69600.0,69600.0,487200.0,1600800.0
2025-01-25,Makan & Minum Harian,69600.0,3.0,23200.0,140700.0,0.4946695095948827,5,25,1,4,2025-01,1,0,0,0,6,69600.0,69600.0,69600.0,487200.0,1670400.0
2025-01-26,Makan & Minum Harian,69600.0,3.0,23200.0,153800.0,0.45253576072821844,6,26,1,4,2025-01,1,0,0,0,5,69600.0,69600.0,69600.0,487200.0,1740000.0
2025-01-27,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,27,1,5,2025-01,0,0,0,0,4,69600.0,69600.0,69600.0,487200.0,1809600.0
2025-01-28,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,28,1,5,2025-01,0,0,0,0,3,69600.0,69600.0,69600.0,487200.0,1879200.0
2025-01-29,Makan & Minum Harian,69600.0,3.0,23200.0,103700.0,0.6711668273866924,2,29,1,5,2025-01,0,0,0,0,2,69600.0,69600.0,69600.0,487200.0,1948800.0
2025-01-30,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,30,1,5,2025-01,0,0,0,0,1,69600.0,69600.0,69600.0,487200.0,2018400.0
2025-01-31,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,31,1,5,2025-01,0,0,0,1,0,69600.0,69600.0,69600.0,487200.0,2088000.0
2025-02-01,Makan & Minum Harian,69600.0,3.0,23200.0,1685067.0,0.04130399562747357,5,1,2,5,2025-02,1,1,1,0,27,69600.0,69600.0,69600.0,487200.0,0.0
2025-02-02,Makan & Minum Harian,69600.0,3.0,23200.0,104700.0,0.664756446991404,6,2,2,5,2025-02,1,1,0,0,26,69600.0,69600.0,69600.0,487200.0,69600.0
2025-02-03,Makan & Minum Harian,69600.0,3.0,23200.0,93700.0,0.7427961579509071,0,3,2,6,2025-02,0,1,0,0,25,69600.0,69600.0,69600.0,487200.0,139200.0
2025-02-04,Makan & Minum Harian,69600.0,3.0,23200.0,158800.0,0.43828715365239296,1,4,2,6,2025-02,0,0,0,0,24,69600.0,69600.0,69600.0,487200.0,208800.0
2025-02-05,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,5,2,6,2025-02,0,0,0,0,23,69600.0,69600.0,69600.0,487200.0,278400.0
2025-02-06,Makan & Minum Harian,69600.0,3.0,23200.0,125600.0,0.554140127388535,3,6,2,6,2025-02,0,0,0,0,22,69600.0,69600.0,69600.0,487200.0,348000.0
2025-02-07,Makan & Minum Harian,69600.0,3.0,23200.0,95700.0,0.7272727272727273,4,7,2,6,2025-02,0,0,0,0,21,69600.0,69600.0,69600.0,487200.0,417600.0
2025-02-08,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,8,2,6,2025-02,1,0,0,0,20,69600.0,69600.0,69600.0,487200.0,487200.0
2025-02-09,Makan & Minum Harian,69600.0,3.0,23200.0,97000.0,0.7175257731958763,6,9,2,6,2025-02,1,0,0,0,19,69600.0,69600.0,69600.0,487200.0,556800.0
2025-02-10,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,10,2,7,2025-02,0,0,0,0,18,69600.0,69600.0,69600.0,487200.0,626400.0
2025-02-11,Makan & Minum Harian,69600.0,3.0,23200.0,103700.0,0.6711668273866924,1,11,2,7,2025-02,0,0,0,0,17,69600.0,69600.0,69600.0,487200.0,696000.0
2025-02-12,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,2,12,2,7,2025-02,0,0,0,0,16,69600.0,69600.0,69600.0,487200.0,765600.0
2025-02-13,Makan & Minum Harian,69600.0,3.0,23200.0,152800.0,0.45549738219895286,3,13,2,7,2025-02,0,0,0,0,15,69600.0,69600.0,69600.0,487200.0,835200.0
2025-02-14,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,14,2,7,2025-02,0,0,0,0,14,69600.0,69600.0,69600.0,487200.0,904800.0
2025-02-15,Makan & Minum Harian,69600.0,3.0,23200.0,106700.0,0.6522961574507966,5,15,2,7,2025-02,1,0,0,0,13,69600.0,69600.0,69600.0,487200.0,974400.0
2025-02-16,Makan & Minum Harian,69600.0,3.0,23200.0,134300.0,0.5182427401340283,6,16,2,7,2025-02,1,0,0,0,12,69600.0,69600.0,69600.0,487200.0,1044000.0
2025-02-17,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,17,2,8,2025-02,0,0,0,0,11,69600.0,69600.0,69600.0,487200.0,1113600.0
2025-02-18,Makan & Minum Harian,69600.0,3.0,23200.0,114600.0,0.6073298429319371,1,18,2,8,2025-02,0,0,0,0,10,69600.0,69600.0,69600.0,487200.0,1183200.0
2025-02-19,Makan & Minum Harian,69600.0,3.0,23200.0,103700.0,0.6711668273866924,2,19,2,8,2025-02,0,0,0,0,9,69600.0,69600.0,69600.0,487200.0,1252800.0
2025-02-20,Makan & Minum Harian,69600.0,3.0,23200.0,149700.0,0.4649298597194389,3,20,2,8,2025-02,0,0,0,0,8,69600.0,69600.0,69600.0,487200.0,1322400.0
2025-02-21,Makan & Minum Harian,69600.0,3.0,23200.0,104700.0,0.664756446991404,4,21,2,8,2025-02,0,0,0,0,7,69600.0,69600.0,69600.0,487200.0,1392000.0
2025-02-22,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,5,22,2,8,2025-02,1,0,0,0,6,69600.0,69600.0,69600.0,487200.0,1461600.0
2025-02-23,Makan & Minum Harian,69600.0,3.0,23200.0,134200.0,0.518628912071535,6,23,2,8,2025-02,1,0,0,0,5,69600.0,69600.0,69600.0,487200.0,1531200.0
2025-02-24,Makan & Minum Harian,69600.0,3.0,23200.0,112000.0,0.6214285714285714,0,24,2,9,2025-02,0,0,0,0,4,69600.0,69600.0,69600.0,487200.0,1600800.0
2025-02-25,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,25,2,9,2025-02,0,0,0,0,3,69600.0,69600.0,69600.0,487200.0,1670400.0
2025-02-26,Makan & Minum Harian,69600.0,3.0,23200.0,159700.0,0.43581715716969316,2,26,2,9,2025-02,0,0,0,0,2,69600.0,69600.0,69600.0,487200.0,1740000.0
2025-02-27,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,27,2,9,2025-02,0,0,0,0,1,69600.0,69600.0,69600.0,487200.0,1809600.0
2025-02-28,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,28,2,9,2025-02,0,0,0,1,0,69600.0,69600.0,69600.0,487200.0,1879200.0
2025-03-01,Makan & Minum Harian,69600.0,3.0,23200.0,1693067.0,0.041108827943607665,5,1,3,9,2025-03,1,1,1,0,30,69600.0,69600.0,69600.0,487200.0,0.0
2025-03-02,Makan & Minum Harian,69600.0,3.0,23200.0,378700.0,0.18378663850013202,6,2,3,9,2025-03,1,1,0,0,29,69600.0,69600.0,69600.0,487200.0,69600.0
2025-03-03,Makan & Minum Harian,69600.0,3.0,23200.0,97500.0,0.7138461538461538,0,3,3,10,2025-03,0,1,0,0,28,69600.0,69600.0,69600.0,487200.0,139200.0
2025-03-04,Makan & Minum Harian,69600.0,3.0,23200.0,106300.0,0.6547507055503292,1,4,3,10,2025-03,0,0,0,0,27,69600.0,69600.0,69600.0,487200.0,208800.0
2025-03-05,Makan & Minum Harian,69600.0,3.0,23200.0,117800.0,0.5908319185059423,2,5,3,10,2025-03,0,0,0,0,26,69600.0,69600.0,69600.0,487200.0,278400.0
2025-03-06,Makan & Minum Harian,69600.0,3.0,23200.0,94400.0,0.7372881355932204,3,6,3,10,2025-03,0,0,0,0,25,69600.0,69600.0,69600.0,487200.0,348000.0
2025-03-07,Makan & Minum Harian,69600.0,3.0,23200.0,115800.0,0.6010362694300518,4,7,3,10,2025-03,0,0,0,0,24,69600.0,69600.0,69600.0,487200.0,417600.0
2025-03-08,Makan & Minum Harian,69600.0,3.0,23200.0,99700.0,0.6980942828485457,5,8,3,10,2025-03,1,0,0,0,23,69600.0,69600.0,69600.0,487200.0,487200.0
2025-03-09,Makan & Minum Harian,69600.0,3.0,23200.0,116000.0,0.6,6,9,3,10,2025-03,1,0,0,0,22,69600.0,69600.0,69600.0,487200.0,556800.0
2025-03-10,Makan & Minum Harian,69600.0,3.0,23200.0,104800.0,0.6641221374045801,0,10,3,11,2025-03,0,0,0,0,21,69600.0,69600.0,69600.0,487200.0,626400.0
2025-03-11,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,11,3,11,2025-03,0,0,0,0,20,69600.0,69600.0,69600.0,487200.0,696000.0
2025-03-12,Makan & Minum Harian,69600.0,3.0,23200.0,113700.0,0.6121372031662269,2,12,3,11,2025-03,0,0,0,0,19,69600.0,69600.0,69600.0,487200.0,765600.0
2025-03-13,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,3,13,3,11,2025-03,0,0,0,0,18,69600.0,69600.0,69600.0,487200.0,835200.0
2025-03-14,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,4,14,3,11,2025-03,0,0,0,0,17,69600.0,69600.0,69600.0,487200.0,904800.0
2025-03-15,Makan & Minum Harian,69600.0,3.0,23200.0,97700.0,0.7123848515864892,5,15,3,11,2025-03,1,0,0,0,16,69600.0,69600.0,69600.0,487200.0,974400.0
2025-03-16,Makan & Minum Harian,69600.0,3.0,23200.0,118700.0,0.586352148272957,6,16,3,11,2025-03,1,0,0,0,15,69600.0,69600.0,69600.0,487200.0,1044000.0
2025-03-17,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,0,17,3,12,2025-03,0,0,0,0,14,69600.0,69600.0,69600.0,487200.0,1113600.0
2025-03-18,Makan & Minum Harian,69600.0,3.0,23200.0,88800.0,0.7837837837837838,1,18,3,12,2025-03,0,0,0,0,13,69600.0,69600.0,69600.0,487200.0,1183200.0
2025-03-19,Makan & Minum Harian,69600.0,3.0,23200.0,118800.0,0.5858585858585859,2,19,3,12,2025-03,0,0,0,0,12,69600.0,69600.0,69600.0,487200.0,1252800.0
2025-03-20,Makan & Minum Harian,69600.0,3.0,23200.0,108200.0,0.6432532347504621,3,20,3,12,2025-03,0,0,0,0,11,69600.0,69600.0,69600.0,487200.0,1322400.0
2025-03-21,Makan & Minum Harian,69600.0,3.0,23200.0,111300.0,0.6253369272237197,4,21,3,12,2025-03,0,0,0,0,10,69600.0,69600.0,69600.0,487200.0,1392000.0
