source,raw_category,raw_subcategory,product_name_raw,price,product_clean,price_missing,has_price,Master_Category,Macro_Category,raw_category_refined,drop_reason
alfagift,kebutuhan dapur,bahan masakan,Dua Belibis Saus Cabai Refill 1 kg,32500.0,dua belibis saus cabai refill 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Saori Saus Oriental Saus Tiram Botol 1 L,51900.0,saori saus oriental saus tiram botol 1 l,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,"Desaku Bumbu Sambal Goreng 12,5 g",2800.0,desaku bumbu sambal goreng 12 5 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Del Monte Saus Lada Hitam Refill 250 g,10900.0,del monte saus lada hitam refill 250 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bumboo Bumbu Keju 75 g,34500.0,bumboo bumbu keju 75 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bumbu Bunda Minyak Kelapa 500 ml,65900.0,bumbu bunda minyak kelapa 500 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bumbu Bunda Elia BB Booster Minyak Lemak Sapi 100 ml,29900.0,bumbu bunda elia bb booster minyak lemak sapi 100 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bumbu Bunda Santan Kelapa Bubuk 50 g,41900.0,bumbu bunda santan kelapa bubuk 50 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Tudung Tepung Bumbu Perkedel 50 g,4900.0,tudung tepung bumbu perkedel 50 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Topi Koki Beras Long Grain Kristal 2.5 kg,58900.0,topi koki beras long grain kristal 2.5 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,"Desaku Bumbu Kari 12,5 g",2800.0,desaku bumbu kari 12 5 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Grouu Bumbu Kaldu Ayam Anak 90 g,21500.0,grouu bumbu kaldu ayam anak 90 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Grouu Bumbu Kaldu Sapi Anak 90 g,21500.0,grouu bumbu kaldu sapi anak 90 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Grouu Bumbu Santan Kelapa Anak 50 g,15900.0,grouu bumbu santan kelapa anak 50 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Grouu Bumbu Keju Anak 85 g,17500.0,grouu bumbu keju anak 85 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,"Desaku Bumbu Gulai Padang 12,5 g",2800.0,desaku bumbu gulai padang 12 5 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Dua Belibis Saus Cabai Botol 650 g,26900.0,dua belibis saus cabai botol 650 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Maestro Mayones Refill 1 kg,30900.0,maestro mayones refill 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,"Desaku Bumbu Opor 12,5 g",2800.0,desaku bumbu opor 12 5 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Kobe Selera Bumbu Instan Opor Ayam 75 g,3000.0,kobe selera bumbu instan opor ayam 75 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Mahsuri Saus Cabe Botol 235 g,9900.0,mahsuri saus cabe botol 235 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Kobe Selera Bumbu Instan Soto Ayam 75 g,3000.0,kobe selera bumbu instan soto ayam 75 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bumbu Bunda Elia BB Booster Minyak Lemak Ayam 100 ml,29900.0,bumbu bunda elia bb booster minyak lemak ayam 100 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bumboo Bumbu Kaldu Jamur 75 g,32900.0,bumboo bumbu kaldu jamur 75 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Alfamart Beras Pandan Wangi 5 kg,115500.0,alfamart beras pandan wangi 5 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Koepoe Koepoe Daun Parsley Bumbu Dapur Botol 19 g,10900.0,koepoe koepoe daun parsley bumbu dapur botol 19 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Anak Raja Beras Organik Aromatik 5 kg,129000.0,anak raja beras organik aromatik 5 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Kobe Tepung Bumbu Kentucky Super Crispy 850 g,25900.0,kobe tepung bumbu kentucky super crispy 850 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Dua Belibis Saus Tomat Refill 1 kg,17900.0,dua belibis saus tomat refill 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Bango Kecap Manis Refill 1.5 kg,49900.0,bango kecap manis refill 1.5 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Topi Koki Beras Fortifikasi Kristal 5 kg,116500.0,topi koki beras fortifikasi kristal 5 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan masakan,Koepoe Koepoe Lada Hitam Bubuk Bumbu Dapur 83 g,18900.0,koepoe koepoe lada hitam bubuk bumbu dapur 83 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Sasa Tepung Bumbu Pisang Goreng Vanila 210 g,7700.0,sasa tepung bumbu pisang goreng vanila 210 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Kunci Biru Tepung Terigu 1 kg,14200.0,kunci biru tepung terigu 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Segitiga Biru Tepung Terigu 1 kg,14900.0,segitiga biru tepung terigu 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Sania Tepung Terigu Serbaguna 1 kg,13700.0,sania tepung terigu serbaguna 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Kompas Tepung Terigu Serbaguna Premium 1 kg,,kompas tepung terigu serbaguna premium 1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Colatta Glaze Topping & Dekorasi Tiramisu 250 g,21500.0,colatta glaze topping & dekorasi tiramisu 250 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,Colatta Glaze Topping & Dekorasi Dark Cokelat 250 g,22000.0,colatta glaze topping & dekorasi dark cokelat 250 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan dapur,bahan roti & kue,OREO Cookie Crumb Original 1 kg,79000.0,oreo cookie crumb original 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia BB Booster Nasi Instan Chicken Salmon 200 g,51900.0,bumbu bunda elia bb booster nasi instan chicken salmon 200 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia Saus Tiram 150 ml,24900.0,bumbu bunda elia saus tiram 150 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Little Joy Bumbu Tabur MPASI Red Bean Cheese & Beef Sachet 10 x 2.2 g,20400.0,little joy bumbu tabur mpasi red bean cheese & beef sachet 10 x 2.2 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Little Joy Bumbu Tabur MPASI with Egg Salmon & Seaweed Sachet 10 x 2.2 g,24000.0,little joy bumbu tabur mpasi with egg salmon & seaweed sachet 10 x 2.2 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Noolie Makanan Suplemen Anak Freeze Dried Vegetable Cake 31 g,86900.0,noolie makanan suplemen anak freeze dried vegetable cake 31 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia BB Booster Nasi Instan Beef Salmon 200 g,51900.0,bumbu bunda elia bb booster nasi instan beef salmon 200 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia Bumbu Kaldu Ayam Kampung 50 g,59900.0,bumbu bunda elia bumbu kaldu ayam kampung 50 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia BB Booster Nasi Instan Beef Steak 200 g,51900.0,bumbu bunda elia bb booster nasi instan beef steak 200 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia Kecap Manis 140 ml,27900.0,bumbu bunda elia kecap manis 140 ml,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,makanan bayi & anak,Bumbu Bunda Elia Bumbu Kaldu Sapi 50 g,65900.0,bumbu bunda elia bumbu kaldu sapi 50 g,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 3+ GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 1 kg,163500.0,bebelac 3+ grogreat+ susu bubuk pertumbuhan anak vanila 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Lactogrow Pro 1+ Susu Pertumbuhan Anak 1-3 Tahun Vanila 1 kg,156700.0,lactogrow pro 1+ susu pertumbuhan anak 1-3 tahun vanila 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Enfagrow A+ 3 Susu Bubuk Pertumbuhan Anak 1-3 Tahun Vanila 3 kg,1599900.0,enfagrow a+ 3 susu bubuk pertumbuhan anak 1-3 tahun vanila 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Enfagrow A+ Neurapro 4 Susu Bubuk Pertumbuhan Anak 3-12 Tahun Vanila 3 kg,1399000.0,enfagrow a+ neurapro 4 susu bubuk pertumbuhan anak 3-12 tahun vanila 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,SGM Ananda 2 (6-12 Bulan) Susu Formula Bayi Bubuk 1 kg,94200.0,sgm ananda 2 6-12 bulan susu formula bayi bubuk 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,SGM Ananda 1 (0-6 Bulan) Susu Formula Bayi Bubuk 1 kg,94200.0,sgm ananda 1 0-6 bulan susu formula bayi bubuk 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 1+ GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 1 kg,176900.0,bebelac 1+ grogreat+ susu bubuk pertumbuhan anak madu 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 1+ GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 1 kg,176900.0,bebelac 1+ grogreat+ susu bubuk pertumbuhan anak vanila 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 3+ GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 1 kg,163500.0,bebelac 3+ grogreat+ susu bubuk pertumbuhan anak madu 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Nutrilon Royal 3 Susu Bubuk Pertumbuhan Anak Madu 1.8 kg,446900.0,nutrilon royal 3 susu bubuk pertumbuhan anak madu 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Nutrilon Royal 3 Susu Bubuk Pertumbuhan Anak Vanila 1.8 kg,446900.0,nutrilon royal 3 susu bubuk pertumbuhan anak vanila 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Nutrilon Royal 4 Susu Bubuk Pertumbuhan Anak Vanila 1.8 kg,426800.0,nutrilon royal 4 susu bubuk pertumbuhan anak vanila 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 1+ GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 1.8 kg,295000.0,bebelac 1+ grogreat+ susu bubuk pertumbuhan anak vanila 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 3+ GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 1.8 kg,279000.0,bebelac 3+ grogreat+ susu bubuk pertumbuhan anak madu 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,HiLo School Vanila Susu Bubuk Tinggi Kalsium 1 kg,168000.0,hilo school vanila susu bubuk tinggi kalsium 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,HiLo School Susu Bubuk Tinggi Kalsium Rasa Cokelat 1 kg,168000.0,hilo school susu bubuk tinggi kalsium rasa cokelat 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 3+ GroGreat+ Susu Bubuk Pertumbuhan Vanila 1.8 kg,279000.0,bebelac 3+ grogreat+ susu bubuk pertumbuhan vanila 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 1+ GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 3 kg,489000.0,bebelac 1+ grogreat+ susu bubuk pertumbuhan anak vanila 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 1+ GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 3 kg,489000.0,bebelac 1+ grogreat+ susu bubuk pertumbuhan anak madu 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 3+ GroGreat+ Susu Bubuk Pertumbuhan Anak Madu 3 kg,465000.0,bebelac 3+ grogreat+ susu bubuk pertumbuhan anak madu 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelac 3+ GroGreat+ Susu Bubuk Pertumbuhan Anak Vanila 3 kg,465000.0,bebelac 3+ grogreat+ susu bubuk pertumbuhan anak vanila 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,SGM Eksplor 1+ IronC Susu Pertumbuhan Anak Madu 3 kg,249900.0,sgm eksplor 1+ ironc susu pertumbuhan anak madu 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,SGM Eksplor 1+ IronC Susu Bubuk Pertumbuhan Anak Vanila 3 kg,249900.0,sgm eksplor 1+ ironc susu bubuk pertumbuhan anak vanila 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,SGM Eksplor 3+ IronC Susu Bubuk Pertumbuhan Anak Vanila 3 kg,235900.0,sgm eksplor 3+ ironc susu bubuk pertumbuhan anak vanila 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,SGM Eksplor 3+ IronC Susu Bubuk Pertumbuhan Anak Madu 3 kg,235900.0,sgm eksplor 3+ ironc susu bubuk pertumbuhan anak madu 3 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelove Susu Formula Bayi Bubuk 0-6 Bulan 1.8 kg,342000.0,bebelove susu formula bayi bubuk 0-6 bulan 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Enfagrow Essential 3 Susu Formula Bubuk Pertumbuhan Anak 1-3 Tahun Vanila 1.8 kg,459000.0,enfagrow essential 3 susu formula bubuk pertumbuhan anak 1-3 tahun vanila 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Bebelove Susu Formula Bayi Bubuk 6-12 Bulan 1.8 kg,342000.0,bebelove susu formula bayi bubuk 6-12 bulan 1.8 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Enfagrow A+ Neurapro 3 Susu Bubuk Pertumbuhan Anak 1-3 Tahun Vanila 3.6 kg,1850000.0,enfagrow a+ neurapro 3 susu bubuk pertumbuhan anak 1-3 tahun vanila 3.6 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Nestle Dancow 1+ Imunutri Susu Bubuk Pertumbuhan Anak 1-3 tahun Madu 1kg,105100.0,nestle dancow 1+ imunutri susu bubuk pertumbuhan anak 1-3 tahun madu 1kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Nestle Dancow 3+ Imunutri Susu Bubuk Pertumbuhan Anak 3-5 tahun Vanila 1 kg,,nestle dancow 3+ imunutri susu bubuk pertumbuhan anak 3-5 tahun vanila 1 kg,True,False,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Frisian Flag Primagro 3+ Susu Anak 4-6 Tahun Vanila 2 kg,189000.0,frisian flag primagro 3+ susu anak 4-6 tahun vanila 2 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Nestle Dancow 3+ Imunutri Susu Bubuk Pertumbuhan Anak 3-5 tahun Madu 1kg,107500.0,nestle dancow 3+ imunutri susu bubuk pertumbuhan anak 3-5 tahun madu 1kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Frisian Flag Primagro 1+ Susu Anak 1-3 Tahun Madu 2 kg,199000.0,frisian flag primagro 1+ susu anak 1-3 tahun madu 2 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Frisian Flag Primagro 1+ Susu Anak 1-3 Tahun Vanila 2 kg,199000.0,frisian flag primagro 1+ susu anak 1-3 tahun vanila 2 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,S-26 Procal Gold Tahap 3 Susu Pertumbuhan Anak 1-3 Tahun Vanila 1.6 kg,535000.0,s-26 procal gold tahap 3 susu pertumbuhan anak 1-3 tahun vanila 1.6 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,S-26 Promise Gold Tahap 4 Susu Pertumbuhan Anak 3-12 Tahun Vanila 1.6 kg,469000.0,s-26 promise gold tahap 4 susu pertumbuhan anak 3-12 tahun vanila 1.6 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,S-26 Procal Tahap 3 Susu Pertumbuhan Anak 1-3 Tahun Vanila 1.4 kg,309000.0,s-26 procal tahap 3 susu pertumbuhan anak 1-3 tahun vanila 1.4 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,S-26 Promise Tahap 4 Susu Pertumbuhan Anak 3-12 Tahun Vanila 1.4 kg,285000.0,s-26 promise tahap 4 susu pertumbuhan anak 3-12 tahun vanila 1.4 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Lactogrow Pro 1+ Susu Bubuk Pertumbuhan Anak 1-3 Tahun Madu 1 kg,151000.0,lactogrow pro 1+ susu bubuk pertumbuhan anak 1-3 tahun madu 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Lactogrow Pro 3+ Susu Bubuk Pertumbuhan Anak Pra Sekolah Madu 1 kg,131900.0,lactogrow pro 3+ susu bubuk pertumbuhan anak pra sekolah madu 1 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,susu formula bayi & anak,Frisian Flag Primagro 3+ Susu Anak 4-6 Tahun Madu 2 kg,189000.0,frisian flag primagro 3+ susu anak 4-6 tahun madu 2 kg,False,True,Makan & Minum Harian,NEEDS,daily food,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Paseo Tisu Basah Bayi Purified Water 50 s - Beli 1 Gratis 1,12900.0,paseo tisu basah bayi purified water 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Cussons Baby Tisu Basah Bayi Naturally Refreshing 45 s - Beli 1 Gratis 2,14900.0,cussons baby tisu basah bayi naturally refreshing 45 s - beli 1 gratis 2,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Cussons Baby Tisu Basah Bayi Mild and Gentle 45 s - Beli 1 Gratis 2,14900.0,cussons baby tisu basah bayi mild and gentle 45 s - beli 1 gratis 2,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Mitu Baby Tisu Basah Bayi Ganti Popok Charming Lily 50 s - Beli 1 Gratis 1,12900.0,mitu baby tisu basah bayi ganti popok charming lily 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,My Baby Tisu Basah Bayi Anti Bakteri Natural 50 s - Beli 1 Gratis 1,17500.0,my baby tisu basah bayi anti bakteri natural 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Mitu Baby Tisu Basah Bayi Antiseptik Refreshing Lime 50 s - Beli 1 Gratis 1,13900.0,mitu baby tisu basah bayi antiseptik refreshing lime 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,MamyPoko Tisu Basah Bayi Antiseptik Non Parfum 48 s - Beli 1 Gratis 1,14900.0,mamypoko tisu basah bayi antiseptik non parfum 48 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Yunikon Tisu Basah Bayi Tangan & Mulut 50 s - Beli 1 Gratis 1,10900.0,yunikon tisu basah bayi tangan & mulut 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Cussons Baby Fresh & Nourish Tisu Basah Bayi Berries 45 s - Beli 1 Gratis 2,16900.0,cussons baby fresh & nourish tisu basah bayi berries 45 s - beli 1 gratis 2,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Mitu Baby Tisu Basah Bayi Blooming Cherry 50 s - Beli 1 Gratis 1,12900.0,mitu baby tisu basah bayi blooming cherry 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,MamyPoko Tisu Basah Bayi Ganti Popok X-tra Air Non Parfum 50 s - Beli 1 Gratis 1,14900.0,mamypoko tisu basah bayi ganti popok x-tra air non parfum 50 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Yunikon Tisu Basah Bayi Tangan & Mulut Peach Blossom 40 s - Beli 1 Gratis 1,11500.0,yunikon tisu basah bayi tangan & mulut peach blossom 40 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
alfagift,kebutuhan ibu & anak,perlengkapan mandi & perawatan anak,Yunikon Tisu Basah Bayi Antibakteri Dreamy Clouds 40 s - Beli 1 Gratis 1,10900.0,yunikon tisu basah bayi antibakteri dreamy clouds 40 s - beli 1 gratis 1,False,True,Kebutuhan Rumah & Mandi,NEEDS,household & personal care,bad_product_name
